primary	mature	RBP	value
hsa-mir-222	hsa-miR-222	KIN	0
hsa-mir-222	hsa-miR-222	TRIM71	0
hsa-mir-222	hsa-miR-222	G3BP2	0.142585551330798
hsa-mir-222	hsa-miR-222	ZC3H7A	0
hsa-mir-222	hsa-miR-222	ZC3H7B	0
hsa-mir-222	hsa-miR-222	XRN1	0
hsa-mir-222	hsa-miR-222	TRIM25	0
hsa-mir-222	hsa-miR-222	ATXN2L	0
hsa-mir-222	hsa-miR-222	ATXN2	0
hsa-mir-222	hsa-miR-222	NUFIP2	0
hsa-mir-222	hsa-miR-222	TTC3	0
hsa-mir-222	hsa-miR-222	PAPD4	0.959327156843419
hsa-mir-222	hsa-miR-222	ZC3H11A	0
hsa-mir-222	hsa-miR-222	HNRNPM	0.845259913046088
hsa-mir-222	hsa-miR-222	ZNF346	0.583662465545587
hsa-mir-222	hsa-miR-222	RTCA	0.364298724954463
hsa-mir-222	hsa-miR-222	DHX36	0.480669511976227
hsa-mir-222	hsa-miR-222	USP36	0
hsa-mir-222	hsa-miR-222	PATL1	0
hsa-mir-222	hsa-miR-222	EDC3	0
hsa-mir-222	hsa-miR-222	EDC4	0.493827160493827
hsa-mir-222	hsa-miR-222	DCP1A	0
hsa-mir-222	hsa-miR-222	DCP1B	0
hsa-mir-222	hsa-miR-222	DCP2	0
hsa-mir-222	hsa-miR-222	DDX3X	0.688361327399907
hsa-mir-222	hsa-miR-222	DDX3Y	0
hsa-mir-222	hsa-miR-222	HNRNPR	1.56994003902716
hsa-mir-222	hsa-miR-222	SYNCRIP	1.102255830449
hsa-mir-222	hsa-miR-222	ZFR	0.3125
hsa-mir-222	hsa-miR-222	TRMT1L	0
hsa-mir-222	hsa-miR-222	MSI1	0
hsa-mir-222	hsa-miR-222	MSI2	0.672818885721951
hsa-mir-222	hsa-miR-222	TRIM26	0
hsa-mir-222	hsa-miR-222	SART3	0
hsa-mir-222	hsa-miR-222	RBBP6	0
hsa-mir-222	hsa-miR-222	CRTAP	0
hsa-mir-222	hsa-miR-222	P3H1	0
hsa-mir-222	hsa-miR-222	TRA2A	1.26360741950834
hsa-mir-222	hsa-miR-222	TRA2B	2.24513749252812
hsa-mir-222	hsa-miR-222	WWP1	0
hsa-mir-222	hsa-miR-222	WWP2	0
hsa-mir-222	hsa-miR-222	CPSF1	0
hsa-mir-222	hsa-miR-222	CPSF2	0
hsa-mir-222	hsa-miR-222	CPSF3	0
hsa-mir-222	hsa-miR-222	CPSF4	0
hsa-mir-222	hsa-miR-222	NUDT21	0
hsa-mir-222	hsa-miR-222	CPSF6	0
hsa-mir-222	hsa-miR-222	CPSF7	0
hsa-mir-222	hsa-miR-222	CSTF2	0
hsa-mir-222	hsa-miR-222	CSTF3	0
hsa-mir-222	hsa-miR-222	FIP1L1	0
hsa-mir-222	hsa-miR-222	WDR33	0
hsa-mir-222	hsa-miR-222	SYMPK	0
hsa-mir-222	hsa-miR-222	EPRS	0.256545191422181
hsa-mir-222	hsa-miR-222	RARS	0
hsa-mir-222	hsa-miR-222	IARS	0
hsa-mir-222	hsa-miR-222	NOL4L	0
hsa-mir-222	hsa-miR-222	PGAM5	0
hsa-mir-222	hsa-miR-222	CSTF1	0
hsa-mir-222	hsa-miR-222	LCORL	0
hsa-mir-25	hsa-miR-25	CHERP	0
hsa-mir-25	hsa-miR-25	U2SURP	2.05009913823142
hsa-mir-25	hsa-miR-25	RBM10	0
hsa-mir-25	hsa-miR-25	AQR	2.69392033542977
hsa-mir-25	hsa-miR-25	CCAR1	0
hsa-mir-25	hsa-miR-25	RBM17	1.70940170940171
hsa-mir-25	hsa-miR-25	RBM5	0
hsa-mir-25	hsa-miR-25	LIN28A	1.5693112467306
hsa-mir-25	hsa-miR-25	LIN28B	0.474495848161329
hsa-mir-25	hsa-miR-25	ZCCHC11	0
hsa-mir-25	hsa-miR-25	SF3B5	0
hsa-mir-25	hsa-miR-25	HNRNPL	1.26853130919757
hsa-mir-25	hsa-miR-25	STRBP	0
hsa-mir-25	hsa-miR-25	NUDT16L1	0.14218009478673
hsa-mir-25	hsa-miR-25	ZCCHC6	7.14285714285714
hsa-mir-25	hsa-miR-25	ADARB1	0
hsa-mir-25	hsa-miR-25	ESRP1	0.704225352112676
hsa-mir-25	hsa-miR-25	TRMT10C	0
hsa-mir-25	hsa-miR-25	RBM4	2.9786362349051
hsa-mir-25	hsa-miR-25	RBM4B	0
hsa-mir-25	hsa-miR-25	RBM12B	0
hsa-mir-25	hsa-miR-25	SLTM	0
hsa-mir-25	hsa-miR-25	SAFB	0
hsa-mir-25	hsa-miR-25	GRSF1	0.859818968909878
hsa-mir-25	hsa-miR-25	HNRNPF	0.997881628338305
hsa-mir-25	hsa-miR-25	HNRNPH1	1.08781702694135
hsa-mir-25	hsa-miR-25	HNRNPH2	0.953008259129013
hsa-mir-25	hsa-miR-25	HNRNPH3	0.470388576115897
hsa-mir-25	hsa-miR-25	RTCB	0.361797143793454
hsa-mir-25	hsa-miR-25	DDX23	7.14285714285714
hsa-mir-25	hsa-miR-25	RBM47	0
hsa-mir-25	hsa-miR-25	PRMT1	0.162337662337662
hsa-mir-25	hsa-miR-25	RBM6	0
hsa-mir-25	hsa-miR-25	SUGP1	0
hsa-mir-25	hsa-miR-25	PLRG1	0
hsa-mir-25	hsa-miR-25	CDC5L	4.32753708615778
hsa-mir-25	hsa-miR-25	CDC40	0
hsa-mir-25	hsa-miR-25	SF3A1	2.67219119678136
hsa-mir-25	hsa-miR-25	SF3A3	0
hsa-mir-25	hsa-miR-25	SF3B1	2.37605203984402
hsa-mir-25	hsa-miR-25	SF3B2	2.06901961113289
hsa-mir-25	hsa-miR-25	SF3B3	2.25747578344871
hsa-mir-25	hsa-miR-25	SF3B4	0.3125
hsa-mir-25	hsa-miR-25	NONO	1.28720795390594
hsa-mir-25	hsa-miR-25	SFPQ	0.859377010806481
hsa-mir-25	hsa-miR-25	ZNF106	0
hsa-mir-25	hsa-miR-25	DDX49	0
hsa-mir-25	hsa-miR-25	CELF2	0
hsa-mir-25	hsa-miR-25	CELF1	0.6
hsa-mir-25	hsa-miR-25	PIP5K1A	0
hsa-mir-25	hsa-miR-25	EIF2AK2	0.318203199485445
hsa-mir-25	hsa-miR-25	XAB2	0
hsa-mir-25	hsa-miR-25	PAXBP1	0
hsa-mir-25	hsa-miR-25	PURA	12.5531842128693
hsa-mir-25	hsa-miR-25	PURB	21.5415695415695
hsa-mir-25	hsa-miR-25	PLOD1	0
hsa-mir-25	hsa-miR-25	HNRNPA0	0.375127039307156
hsa-mir-25	hsa-miR-25	HNRNPA1	0.781407025381489
hsa-mir-25	hsa-miR-25	HNRNPA2B1	0.628137611498881
hsa-mir-25	hsa-miR-25	HNRNPA3	0.588238347105288
hsa-mir-25	hsa-miR-25	HNRNPK	1.19655406315766
hsa-mir-25	hsa-miR-25	KIN	0
hsa-mir-25	hsa-miR-25	TRIM71	1.82481751824817
hsa-mir-25	hsa-miR-25	FUS	1.21870571113631
hsa-mir-25	hsa-miR-25	TAF15	1.72652651878982
hsa-mir-25	hsa-miR-25	RBM14	2.01054353028419
hsa-mir-25	hsa-miR-25	DDX1	0.960992842934575
hsa-mir-25	hsa-miR-25	APOBEC3B	0.341344479275514
hsa-mir-25	hsa-miR-25	ATXN2L	1.48567119155354
hsa-mir-25	hsa-miR-25	ATXN2	0
hsa-mir-25	hsa-miR-25	NUFIP2	1.63532217223492
hsa-mir-25	hsa-miR-25	TTC3	0
hsa-mir-25	hsa-miR-25	PAPD4	0
hsa-mir-25	hsa-miR-25	ZC3H11A	0
hsa-mir-25	hsa-miR-25	HNRNPM	2.18489532033892
hsa-mir-25	hsa-miR-25	ZNF346	0
hsa-mir-25	hsa-miR-25	RTCA	8.06444194061866
hsa-mir-25	hsa-miR-25	DHX36	3.20779505388884
hsa-mir-25	hsa-miR-25	USP36	0
hsa-mir-25	hsa-miR-25	PATL1	2.77777777777778
hsa-mir-25	hsa-miR-25	EDC3	0
hsa-mir-25	hsa-miR-25	EDC4	0
hsa-mir-25	hsa-miR-25	DCP1A	0
hsa-mir-25	hsa-miR-25	DCP1B	0
hsa-mir-25	hsa-miR-25	DCP2	0
hsa-mir-25	hsa-miR-25	DDX3X	1.81635935125395
hsa-mir-25	hsa-miR-25	DDX3Y	2.40549828178694
hsa-mir-25	hsa-miR-25	HNRNPR	0.825993432265913
hsa-mir-25	hsa-miR-25	SYNCRIP	0.915326717066039
hsa-mir-25	hsa-miR-25	ZFR	0
hsa-mir-25	hsa-miR-25	TRMT1L	0
hsa-mir-25	hsa-miR-25	MSI1	0
hsa-mir-25	hsa-miR-25	MSI2	0.176522506619594
hsa-mir-25	hsa-miR-25	TRIM26	0
hsa-mir-25	hsa-miR-25	SART3	0
hsa-mir-25	hsa-miR-25	RBBP6	0
hsa-mir-25	hsa-miR-25	CRTAP	0
hsa-mir-25	hsa-miR-25	P3H1	0
hsa-mir-25	hsa-miR-25	TRA2A	1.33441075127781
hsa-mir-25	hsa-miR-25	TRA2B	2.18211492789233
hsa-mir-25	hsa-miR-25	WWP1	0
hsa-mir-25	hsa-miR-25	WWP2	0
hsa-mir-25	hsa-miR-25	CPSF1	0
hsa-mir-25	hsa-miR-25	G3BP2	1.81330409498896
hsa-mir-25	hsa-miR-25	ZC3H7A	0
hsa-mir-25	hsa-miR-25	ZC3H7B	0
hsa-mir-25	hsa-miR-25	XRN1	0
hsa-mir-25	hsa-miR-25	TRIM25	2.46913580246914
hsa-mir-25	hsa-miR-25	CPSF4	0
hsa-mir-25	hsa-miR-25	NUDT21	4.04736467236467
hsa-mir-25	hsa-miR-25	CPSF6	3.63636363636364
hsa-mir-25	hsa-miR-25	CPSF7	4.54545454545454
hsa-mir-25	hsa-miR-25	CSTF2	0
hsa-mir-25	hsa-miR-25	CSTF3	0
hsa-mir-25	hsa-miR-25	FIP1L1	0
hsa-mir-25	hsa-miR-25	WDR33	0
hsa-mir-25	hsa-miR-25	SYMPK	0.323624595469256
hsa-mir-25	hsa-miR-25	EPRS	5.13692584859632
hsa-mir-25	hsa-miR-25	RARS	4.72525666727219
hsa-mir-25	hsa-miR-25	IARS	10.3040705619371
hsa-mir-25	hsa-miR-25	LARS	10.9172387490465
hsa-mir-25	hsa-miR-25	DARS	2.25593415789811
hsa-mir-25	hsa-miR-25	QARS	13.4499812477916
hsa-mir-25	hsa-miR-25	MARS	1.22549660521767
hsa-mir-25	hsa-miR-25	KARS	10.1101606394113
hsa-mir-25	hsa-miR-25	AIMP1	0.248756218905473
hsa-mir-25	hsa-miR-25	AIMP2	1.88741721854305
hsa-mir-25	hsa-miR-25	ZNF385A	0
hsa-mir-25	hsa-miR-25	LARP7	4.2837295565362
hsa-mir-25	hsa-miR-25	DZIP3	0
hsa-mir-25	hsa-miR-25	TIAL1	0
hsa-mir-25	hsa-miR-25	MYEF2	1.49416502579587
hsa-mir-25	hsa-miR-25	RBFOX2	1.14583333333333
hsa-mir-25	hsa-miR-25	KNOP1	5.05225703308601
hsa-mir-25	hsa-miR-25	DHX37	12.5814115657965
hsa-mir-25	hsa-miR-25	DDX21	6.8124146829109
hsa-mir-25	hsa-miR-25	LRPPRC	20.9849519367835
hsa-mir-25	hsa-miR-25	RBM45	62.1487603305785
hsa-mir-25	hsa-miR-25	RBMS1	0
hsa-mir-25	hsa-miR-25	RBMS2	0
hsa-mir-25	hsa-miR-25	HARS2	0
hsa-mir-25	hsa-miR-25	SUGP2	1.09777517564403
hsa-mir-25	hsa-miR-25	MATR3	1.29000150143708
hsa-mir-25	hsa-miR-25	YBX3	1.9355755154722
hsa-mir-25	hsa-miR-25	YBX1	1.93590355835662
hsa-mir-25	hsa-miR-25	YBX2	1.02707749766573
hsa-mir-25	hsa-miR-25	C1QBP	2.61521139697147
hsa-mir-25	hsa-miR-25	PTBP1	0.877309571323031
hsa-mir-25	hsa-miR-25	PTBP3	0.259491466388018
hsa-mir-25	hsa-miR-25	FAM98A	0.544620666434102
hsa-mir-25	hsa-miR-25	FAM98B	0
hsa-mir-25	hsa-miR-25	MTERF3	0
hsa-mir-25	hsa-miR-25	PTCD3	0
hsa-mir-25	hsa-miR-25	TRIM56	1.77777777777778
hsa-mir-25	hsa-miR-25	PDCD11	3.96950612911656
hsa-mir-25	hsa-miR-25	UPF1	0.908341112171911
hsa-mir-25	hsa-miR-25	NOL6	2.99154039716972
hsa-mir-25	hsa-miR-25	ERAL1	0
hsa-mir-25	hsa-miR-25	UTP20	5.14225412435927
hsa-mir-25	hsa-miR-25	QKI	0
hsa-mir-25	hsa-miR-25	PUF60	1.94695827048768
hsa-mir-25	hsa-miR-25	LSM10	0
hsa-mir-25	hsa-miR-25	LSM11	0
hsa-mir-25	hsa-miR-25	CASC3	0
hsa-mir-25	hsa-miR-25	SF1	0
hsa-mir-25	hsa-miR-25	PUM1	0.350877192982456
hsa-mir-25	hsa-miR-25	PUM2	0
hsa-mir-25	hsa-miR-25	ELAC1	33.3333333333333
hsa-mir-25	hsa-miR-25	IGF2BP1	1.4670979440298
hsa-mir-25	hsa-miR-25	IGF2BP2	0.906093683760375
hsa-mir-25	hsa-miR-25	IGF2BP3	1.25892629841427
hsa-mir-25	hsa-miR-25	PGAM5	0.869565217391304
hsa-mir-25	hsa-miR-25	CSTF1	0
hsa-mir-25	hsa-miR-25	LCORL	0
hsa-mir-25	hsa-miR-25	LARP6	0
hsa-mir-25	hsa-miR-25	ZC3H10	0
hsa-mir-25	hsa-miR-25	C9ORF114	5.01665160763624
hsa-mir-25	hsa-miR-25	CPSF2	0
hsa-mir-25	hsa-miR-25	NOL4L	0
hsa-mir-25	hsa-miR-25	CPSF3	0
hsa-mir-29a	hsa-miR-29a	CPSF3	0
hsa-mir-29a	hsa-miR-29a	CPSF2	0
hsa-mir-29a	hsa-miR-29a	CPSF7	0
hsa-mir-29a	hsa-miR-29a	CPSF4	0
hsa-mir-29a	hsa-miR-29a	NUDT21	0.810185185185185
hsa-mir-29a	hsa-miR-29a	CPSF6	0.699300699300699
hsa-mir-29a	hsa-miR-29a	WDR33	0
hsa-mir-29a	hsa-miR-29a	CSTF2	0
hsa-mir-29a	hsa-miR-29a	CSTF3	0
hsa-mir-29a	hsa-miR-29a	FIP1L1	0
hsa-mir-29a	hsa-miR-29a	RBFOX2	0.208333333333333
hsa-mir-29a	hsa-miR-29a	KNOP1	0.309278350515464
hsa-mir-29a	hsa-miR-29a	DHX37	0.766338528848783
hsa-mir-29a	hsa-miR-29a	MYEF2	0
hsa-mir-29a	hsa-miR-29a	LRPPRC	0.654623571550868
hsa-mir-29a	hsa-miR-29a	RBM45	33.3057851239669
hsa-mir-29a	hsa-miR-29a	RBMS1	61.8133533133533
hsa-mir-29a	hsa-miR-29a	DDX21	0.532584371065217
hsa-mir-29a	hsa-miR-29a	HARS2	0.831976084212901
hsa-mir-29a	hsa-miR-29a	SUGP2	0.256147540983607
hsa-mir-29a	hsa-miR-29a	MATR3	0.679734490201719
hsa-mir-29a	hsa-miR-29a	RBMS2	36.0727272727273
hsa-mir-29a	hsa-miR-29a	YBX1	0.996296589902443
hsa-mir-29a	hsa-miR-29a	YBX2	0
hsa-mir-29a	hsa-miR-29a	C1QBP	1.19602215692358
hsa-mir-29a	hsa-miR-29a	PTBP1	1.14102332075029
hsa-mir-29a	hsa-miR-29a	PTBP3	1.65029606408917
hsa-mir-29a	hsa-miR-29a	FAM98A	0.163803487464791
hsa-mir-29a	hsa-miR-29a	FAM98B	0
hsa-mir-29a	hsa-miR-29a	MTERF3	0
hsa-mir-29a	hsa-miR-29a	PTCD3	0
hsa-mir-29a	hsa-miR-29a	TRIM56	0
hsa-mir-29a	hsa-miR-29a	PDCD11	0.6095991943438
hsa-mir-29a	hsa-miR-29a	UPF1	0.06000600060006
hsa-mir-29a	hsa-miR-29a	YBX3	0.320926209534659
hsa-mir-29a	hsa-miR-29a	ERAL1	0
hsa-mir-29a	hsa-miR-29a	UTP20	0.202535559678417
hsa-mir-29a	hsa-miR-29a	QKI	0
hsa-mir-29a	hsa-miR-29a	PUF60	0.245098039215686
hsa-mir-29a	hsa-miR-29a	LSM10	0
hsa-mir-29a	hsa-miR-29a	LSM11	0
hsa-mir-29a	hsa-miR-29a	CASC3	0
hsa-mir-29a	hsa-miR-29a	NONO	1.09173271484644
hsa-mir-29a	hsa-miR-29a	SFPQ	0.902207976529422
hsa-mir-29a	hsa-miR-29a	ZNF106	0
hsa-mir-29a	hsa-miR-29a	DDX49	0
hsa-mir-29a	hsa-miR-29a	CELF2	0
hsa-mir-29a	hsa-miR-29a	NOL6	0.108695652173913
hsa-mir-29a	hsa-miR-29a	TIAL1	2.5
hsa-mir-29a	hsa-miR-29a	ZC3H10	0
hsa-mir-29a	hsa-miR-29a	C9ORF114	0.240963855421687
hsa-mir-29a	hsa-miR-29a	SF1	0
hsa-mir-29a	hsa-miR-29a	PUM1	0.357142857142857
hsa-mir-29a	hsa-miR-29a	PUM2	0
hsa-mir-29a	hsa-miR-29a	ELAC1	0
hsa-mir-29a	hsa-miR-29a	IGF2BP1	2.62379338578157
hsa-mir-29a	hsa-miR-29a	IGF2BP2	14.7459298216057
hsa-mir-29a	hsa-miR-29a	IGF2BP3	4.36083663671033
hsa-mir-29a	hsa-miR-29a	PGAM5	0
hsa-mir-29a	hsa-miR-29a	CSTF1	0
hsa-mir-29a	hsa-miR-29a	LCORL	0
hsa-mir-29a	hsa-miR-29a	NOL4L	0
hsa-mir-29a	hsa-miR-29a	HNRNPA1	0.684530832957718
hsa-mir-29a	hsa-miR-29a	HNRNPA2B1	0.598368075671426
hsa-mir-29a	hsa-miR-29a	HNRNPA3	0.529763432806161
hsa-mir-29a	hsa-miR-29a	HNRNPK	1.52524785212717
hsa-mir-29a	hsa-miR-29a	KIN	0
hsa-mir-29a	hsa-miR-29a	TRIM71	37.5939644841486
hsa-mir-29a	hsa-miR-29a	G3BP2	0
hsa-mir-29a	hsa-miR-29a	ZC3H7A	29.1732885824867
hsa-mir-29a	hsa-miR-29a	ZC3H7B	32.1363344301875
hsa-mir-29a	hsa-miR-29a	XRN1	0
hsa-mir-29a	hsa-miR-29a	TRIM25	2.02020202020202
hsa-mir-29a	hsa-miR-29a	ATXN2L	0
hsa-mir-29a	hsa-miR-29a	ATXN2	0
hsa-mir-29a	hsa-miR-29a	NUFIP2	0
hsa-mir-29a	hsa-miR-29a	TTC3	0
hsa-mir-29a	hsa-miR-29a	PAPD4	17.2514619883041
hsa-mir-29a	hsa-miR-29a	ZC3H11A	0
hsa-mir-29a	hsa-miR-29a	HNRNPM	0.895199055688857
hsa-mir-29a	hsa-miR-29a	ZNF346	0.061633281972265
hsa-mir-29a	hsa-miR-29a	RTCA	0
hsa-mir-29a	hsa-miR-29a	DHX36	0.0775193798449612
hsa-mir-29a	hsa-miR-29a	USP36	4.76190476190476
hsa-mir-29a	hsa-miR-29a	PATL1	0
hsa-mir-29a	hsa-miR-29a	EDC3	0
hsa-mir-29a	hsa-miR-29a	EDC4	0
hsa-mir-29a	hsa-miR-29a	DCP1A	0
hsa-mir-29a	hsa-miR-29a	DCP1B	0
hsa-mir-29a	hsa-miR-29a	DCP2	0
hsa-mir-29a	hsa-miR-29a	DDX3X	0.844759598241457
hsa-mir-29a	hsa-miR-29a	DDX3Y	0
hsa-mir-29a	hsa-miR-29a	HNRNPR	1.46763824927275
hsa-mir-29a	hsa-miR-29a	SYNCRIP	1.80032065760877
hsa-mir-29a	hsa-miR-29a	ZFR	0
hsa-mir-29a	hsa-miR-29a	TRMT1L	0
hsa-mir-29a	hsa-miR-29a	MSI1	0
hsa-mir-29a	hsa-miR-29a	MSI2	0
hsa-mir-29a	hsa-miR-29a	TRIM26	0
hsa-mir-29a	hsa-miR-29a	SART3	0
hsa-mir-29a	hsa-miR-29a	RBBP6	0
hsa-mir-29a	hsa-miR-29a	CRTAP	0
hsa-mir-29a	hsa-miR-29a	P3H1	0
hsa-mir-29a	hsa-miR-29a	TRA2A	0
hsa-mir-29a	hsa-miR-29a	TRA2B	0.974718965172846
hsa-mir-29a	hsa-miR-29a	WWP1	0
hsa-mir-29a	hsa-miR-29a	WWP2	0
hsa-mir-29a	hsa-miR-29a	CPSF1	0.735294117647059
hsa-mir-29a	hsa-miR-29a	SAFB	0
hsa-mir-29a	hsa-miR-29a	FUS	0.935702536632597
hsa-mir-29a	hsa-miR-29a	TAF15	0.619861073294053
hsa-mir-29a	hsa-miR-29a	RBM14	0.805893880153395
hsa-mir-29a	hsa-miR-29a	DDX1	0.41653355461339
hsa-mir-29a	hsa-miR-29a	APOBEC3B	1.05526257353329
hsa-mir-29a	hsa-miR-29a	RTCB	0.575088716422745
hsa-mir-29a	hsa-miR-29a	SYMPK	1.0752688172043
hsa-mir-29a	hsa-miR-29a	EPRS	0.263123273253519
hsa-mir-29a	hsa-miR-29a	RARS	0.585932226272445
hsa-mir-29a	hsa-miR-29a	IARS	0.301023479831427
hsa-mir-29a	hsa-miR-29a	LARS	0.210526315789474
hsa-mir-29a	hsa-miR-29a	DARS	1.17506896510644
hsa-mir-29a	hsa-miR-29a	QARS	0
hsa-mir-29a	hsa-miR-29a	MARS	0.21505376344086
hsa-mir-29a	hsa-miR-29a	KARS	0.771357232031389
hsa-mir-29a	hsa-miR-29a	AIMP1	0
hsa-mir-29a	hsa-miR-29a	AIMP2	0.22075055187638
hsa-mir-29a	hsa-miR-29a	ZNF385A	0
hsa-mir-29a	hsa-miR-29a	LARP7	1.45382875022996
hsa-mir-29a	hsa-miR-29a	DZIP3	0
hsa-mir-29a	hsa-miR-29a	LIN28A	1.9180470793374
hsa-mir-29a	hsa-miR-29a	LIN28B	2.97449584816133
hsa-mir-29a	hsa-miR-29a	ZCCHC11	0
hsa-mir-29a	hsa-miR-29a	ZCCHC6	0
hsa-mir-29a	hsa-miR-29a	HNRNPL	3.65125924940092
hsa-mir-29a	hsa-miR-29a	STRBP	1.06525514727485
hsa-mir-29a	hsa-miR-29a	NUDT16L1	0
hsa-mir-29a	hsa-miR-29a	GRSF1	0
hsa-mir-29a	hsa-miR-29a	HNRNPF	0.397493865600569
hsa-mir-29a	hsa-miR-29a	HNRNPH1	0.787556332943033
hsa-mir-29a	hsa-miR-29a	HNRNPH2	0.166745803077122
hsa-mir-29a	hsa-miR-29a	HNRNPH3	0.132380393153554
hsa-mir-29a	hsa-miR-29a	ADARB1	0
hsa-mir-29a	hsa-miR-29a	ESRP1	0
hsa-mir-29a	hsa-miR-29a	TRMT10C	0
hsa-mir-29a	hsa-miR-29a	RBM4	0.688272179797604
hsa-mir-29a	hsa-miR-29a	RBM4B	0
hsa-mir-29a	hsa-miR-29a	RBM12B	0
hsa-mir-29a	hsa-miR-29a	SLTM	0
hsa-mir-29a	hsa-miR-29a	CDC5L	0
hsa-mir-29a	hsa-miR-29a	CDC40	0
hsa-mir-29a	hsa-miR-29a	SF3A1	0
hsa-mir-29a	hsa-miR-29a	SF3A3	0
hsa-mir-29a	hsa-miR-29a	SF3B1	0.196768698300995
hsa-mir-29a	hsa-miR-29a	SF3B2	0.147819660014782
hsa-mir-29a	hsa-miR-29a	SF3B3	0.331669736189879
hsa-mir-29a	hsa-miR-29a	DDX23	0
hsa-mir-29a	hsa-miR-29a	RBM47	7.57142857142857
hsa-mir-29a	hsa-miR-29a	PRMT1	0.514876914130646
hsa-mir-29a	hsa-miR-29a	RBM6	0
hsa-mir-29a	hsa-miR-29a	SUGP1	0
hsa-mir-29a	hsa-miR-29a	PLRG1	0
hsa-mir-29a	hsa-miR-29a	RBM17	0
hsa-mir-29a	hsa-miR-29a	RBM5	0
hsa-mir-29a	hsa-miR-29a	AQR	0.377358490566038
hsa-mir-29a	hsa-miR-29a	XAB2	0
hsa-mir-29a	hsa-miR-29a	PAXBP1	0
hsa-mir-29a	hsa-miR-29a	PURA	0
hsa-mir-29a	hsa-miR-29a	PURB	0
hsa-mir-29a	hsa-miR-29a	CELF1	0
hsa-mir-29a	hsa-miR-29a	PIP5K1A	0
hsa-mir-29a	hsa-miR-29a	EIF2AK2	0.560605526495124
hsa-mir-29a	hsa-miR-29a	LARP6	0
hsa-mir-29a	hsa-miR-29a	CHERP	0
hsa-mir-29a	hsa-miR-29a	CCAR1	0
hsa-mir-29a	hsa-miR-29a	HNRNPA0	0.26880061719126
hsa-mir-29a	hsa-miR-29a	SF3B4	0.186915887850467
hsa-mir-29a	hsa-miR-29a	SF3B5	0
hsa-mir-29a	hsa-miR-29a	PLOD1	0
hsa-mir-29a	hsa-miR-29a	RBM10	0
hsa-mir-29a	hsa-miR-29a	U2SURP	0
hsa-mir-29b-1	hsa-miR-29b	AQR	0
hsa-mir-29b-1	hsa-miR-29b	XAB2	0
hsa-mir-29b-1	hsa-miR-29b	RBM5	0
hsa-mir-29b-1	hsa-miR-29b	PURB	0
hsa-mir-29b-1	hsa-miR-29b	PLOD1	0.532386867790595
hsa-mir-29b-1	hsa-miR-29b	PAXBP1	0
hsa-mir-29b-1	hsa-miR-29b	PURA	0.812310612975065
hsa-mir-29b-1	hsa-miR-29b	HNRNPL	0.590001822672602
hsa-mir-29b-1	hsa-miR-29b	STRBP	0.146341463414634
hsa-mir-29b-1	hsa-miR-29b	NUDT16L1	0
hsa-mir-29b-1	hsa-miR-29b	GRSF1	0
hsa-mir-29b-1	hsa-miR-29b	HNRNPF	0.446833115749485
hsa-mir-29b-1	hsa-miR-29b	HNRNPH1	0.823244197443527
hsa-mir-29b-1	hsa-miR-29b	HNRNPH2	0.400646734898269
hsa-mir-29b-1	hsa-miR-29b	HNRNPH3	0.349816816644886
hsa-mir-29b-1	hsa-miR-29b	ADARB1	0
hsa-mir-29b-1	hsa-miR-29b	LIN28A	2.1795989537925
hsa-mir-29b-1	hsa-miR-29b	LIN28B	3.44069631436179
hsa-mir-29b-1	hsa-miR-29b	ZCCHC11	0
hsa-mir-29b-1	hsa-miR-29b	ZCCHC6	0
hsa-mir-29b-1	hsa-miR-29b	RBM12B	0
hsa-mir-29b-1	hsa-miR-29b	SLTM	0
hsa-mir-29b-1	hsa-miR-29b	SAFB	0
hsa-mir-29b-1	hsa-miR-29b	FUS	2.77062485105622
hsa-mir-29b-1	hsa-miR-29b	TAF15	1.13355138112311
hsa-mir-29b-1	hsa-miR-29b	RBM14	0.732750133610869
hsa-mir-29b-1	hsa-miR-29b	DDX1	0.923382521371698
hsa-mir-29b-1	hsa-miR-29b	APOBEC3B	1.31193809526285
hsa-mir-29b-1	hsa-miR-29b	RTCB	0.997930486205181
hsa-mir-29b-1	hsa-miR-29b	ESRP1	0
hsa-mir-29b-1	hsa-miR-29b	TRMT10C	0
hsa-mir-29b-1	hsa-miR-29b	RBM4	0.426150121065375
hsa-mir-29b-1	hsa-miR-29b	RBM4B	0
hsa-mir-29b-1	hsa-miR-29b	SUGP1	0
hsa-mir-29b-1	hsa-miR-29b	PLRG1	0
hsa-mir-29b-1	hsa-miR-29b	CDC5L	0
hsa-mir-29b-1	hsa-miR-29b	CDC40	0
hsa-mir-29b-1	hsa-miR-29b	SF3A1	0
hsa-mir-29b-1	hsa-miR-29b	SF3A3	0
hsa-mir-29b-1	hsa-miR-29b	SF3B1	0.20894790740315
hsa-mir-29b-1	hsa-miR-29b	SF3B2	0
hsa-mir-29b-1	hsa-miR-29b	SF3B3	0.539920105094563
hsa-mir-29b-1	hsa-miR-29b	SF3B4	0
hsa-mir-29b-1	hsa-miR-29b	SF3B5	0
hsa-mir-29b-1	hsa-miR-29b	U2SURP	0
hsa-mir-29b-1	hsa-miR-29b	RBM10	0
hsa-mir-29b-1	hsa-miR-29b	CHERP	0
hsa-mir-29b-1	hsa-miR-29b	CCAR1	0
hsa-mir-29b-1	hsa-miR-29b	RBM17	0
